Payment_Method;Issue_Date;Fulfillment_Date;Due_Date;Payment_Date;Net_Amount_HUF;Tax_Amount_HUF;Gross_Amount_HUF;Outstanding_Amount_HUF;Status;Invoice_ID;Destination;Days_Overdue;;;
átutalás;2025.04.30;2025.07.17;2025.05.03;2025.05.17;123283.46;8716.54;132000.0;0.0;Sikeres;INV_1581;Platamon;14;;;
átutalás;2025.05.21;2025.07.17;2025.06.06;2025.06.26;162527.87;11072.13;173600.0;0.0;Sikeres;INV_1582;Neoi Pori;20;;;
átutalás;2025.02.06;2025.08.05;2025.02.09;2025.02.06;160029.61;850.39;160880.0;0.0;Sikeres;INV_1583;Platamon;-3;;;
átutalás;2025.06.23;2025.08.05;2025.06.29;2025.07.02;235320.0;0.0;235320.0;0.0;Sikeres;INV_1584;Neoi Pori;3;;;
átutalás;2025.02.14;2025.07.29;2025.02.17;2025.02.17;75454.8;425.2;75880.0;0.0;Sikeres;INV_1585;Platamon;0;;;
átutalás;2025.06.18;2025.07.29;2025.06.22;2025.06.21;113820.0;0.0;113820.0;0.0;Sikeres;INV_1586;Platamon;-1;;;
átutalás;2025.05.20;2025.07.25;2025.05.23;2025.05.22;106347.4;212.6;106560.0;0.0;Sikeres;INV_1587;Platamon;-1;;;
átutalás;2025.01.29;2025.08.30;2025.02.01;2025.01.31;109118.45;7751.55;116870.0;0.0;Sikeres;INV_1588;Platamon;-1;;;
átutalás;2025.01.31;2025.08.30;2025.02.01;2025.01.31;-109118.45;-7751.55;-116870.0;0.0;Sikeres;INV_1589;Neoi Pori;-1;;;
átutalás;2025.05.14;2025.05.14;2025.05.17;2025.06.16;140135.43;9864.57;150000.0;0.0;Sikeres;INV_1590;Platamon;30;;;
átutalás;2025.05.21;2025.07.17;2025.06.06;2025.06.26;102984.25;7015.75;110000.0;0.0;Sikeres;INV_1591;Platamon;20;;;
átutalás;2025.04.14;2025.08.19;2025.04.17;2025.04.23;111709.61;850.39;112560.0;0.0;Sikeres;INV_1592;Platamon;6;;;
átutalás;2025.07.03;2025.08.19;2025.07.12;2025.07.08;108840.0;0.0;108840.0;0.0;Sikeres;INV_1593;Platamon;-4;;;
átutalás;2025.04.29;2025.09.24;2025.05.02;2025.04.29;179362.2;637.8;180000.0;0.0;Sikeres;INV_1594;Platamon;-3;;;
átutalás;2025.03.31;2025.07.23;2025.04.03;2025.03.31;356110.59;25849.41;381960.0;0.0;Sikeres;INV_1595;Neoi Pori;-3;;;
átutalás;2025.06.05;2025.07.23;2025.06.14;2025.06.11;522354.85;35585.15;557940.0;0.0;Sikeres;INV_1596;Neoi Pori;-3;;;
átutalás;2025.02.24;2025.09.24;2025.02.27;2025.03.26;35989.29;2610.71;38600.0;0.0;Sikeres;INV_1597;Neoi Pori;27;;;
átutalás;2025.08.07;2025.08.07;2025.08.10;2025.08.18;52802.83;3597.17;56400.0;0.0;Sikeres;INV_1598;Platamon;8;;;
átutalás;2025.08.07;2025.09.24;2025.08.10;2025.08.07;0.0;0.0;0.0;0.0;Sikeres;INV_1599;Platamon;-3;;;
átutalás;2025.08.12;2025.09.24;2025.08.10;2025.08.12;0.0;0.0;0.0;0.0;Sikeres;INV_1600;Neoi Pori;2;;;
átutalás;2025.08.12;2025.08.07;2025.08.10;;-52802.83;-3597.17;-56400.0;-56400.0;Sikeres;INV_1601;Neoi Pori;0;;;
átutalás;2025.08.12;2025.09.16;2025.08.15;2025.08.18;140284.25;9715.75;150000.0;0.0;Sikeres;INV_1602;Neoi Pori;3;;;
átutalás;2025.08.18;2025.09.16;2025.08.15;2025.08.18;-140284.25;-9715.75;-150000.0;0.0;Sikeres;INV_1603;Platamon;3;;;
átutalás;2025.08.18;2025.09.16;2025.08.21;2025.08.18;98597.53;2802.47;101400.0;0.0;Sikeres;INV_1604;Neoi Pori;-3;;;
átutalás;2025.01.28;2025.08.03;2025.01.31;2025.01.28;98929.8;425.2;99355.0;0.0;Sikeres;INV_1605;Neoi Pori;-3;;;
átutalás;2025.06.23;2025.08.03;2025.06.25;2025.06.23;146030.0;0.0;146030.0;0.0;Sikeres;INV_1606;Neoi Pori;-2;;;
Bankkártya;2025.04.10;2025.09.16;2025.04.10;2025.04.10;49974.8;425.2;50400.0;0.0;Sikeres;INV_1607;Platamon;0;;;
átutalás;2025.08.07;2025.09.16;2025.08.10;2025.06.16;75600.0;0.0;75600.0;0.0;Sikeres;INV_1608;Neoi Pori;-55;;;
átutalás;2025.04.14;2025.10.01;2025.04.17;2025.04.17;31195.84;2284.16;33480.0;0.0;Sikeres;INV_1609;Platamon;0;;;
átutalás;2025.08.13;2025.09.13;2025.08.22;2025.08.19;47016.99;jan.03;50220.0;0.0;Sikeres;INV_1610;Platamon;-3;;;
átutalás;2025.08.19;2025.10.01;2025.08.22;2025.08.19;36699.84;2500.16;39200.0;0.0;Sikeres;INV_1611;Neoi Pori;-3;;;
átutalás;2025.07.30;2025.09.08;2025.08.02;2025.08.04;195670.08;13329.92;209000.0;0.0;Sikeres;INV_1612;Platamon;2;;;
Bankkártya;2025.03.31;2025.07.26;2025.03.31;2025.03.31;167200.59;11549.41;178750.0;0.0;Sikeres;INV_1613;Platamon;0;;;
átutalás;2025.06.18;2025.07.29;2025.06.21;2025.06.19;184104.0;0.0;184104.0;0.0;Sikeres;INV_1614;Platamon;-2;;;
átutalás;2025.01.28;2025.07.02;2025.01.31;2025.01.29;89551.44;6418.56;95970.0;0.0;Sikeres;INV_1615;Platamon;-2;;;
átutalás;2025.05.08;2025.07.02;2025.05.23;2025.05.13;131969.64;8990.36;140960.0;0.0;Sikeres;INV_1616;Platamon;-10;;;
átutalás;2025.01.28;2025.08.06;2025.01.31;2025.01.30;109726.99;jan.93;117520.0;0.0;Sikeres;INV_1617;Platamon;-1;;;
átutalás;2025.06.20;2025.08.06;2025.06.28;2025.06.23;162228.28;11051.72;173280.0;0.0;Sikeres;INV_1618;Neoi Pori;-5;;;
átutalás;2025.06.23;2025.08.06;2025.06.28;2025.06.23;-162228.28;-11051.72;-173280.0;0.0;Sikeres;INV_1619;Platamon;-5;;;
átutalás;2025.06.23;2025.08.06;2025.06.28;2025.06.27;114584.02;7805.98;122390.0;0.0;Sikeres;INV_1620;Platamon;-1;;;
átutalás;2025.03.17;2025.09.08;2025.03.20;2025.04.16;112048.82;7951.18;120000.0;0.0;Sikeres;INV_1621;Neoi Pori;27;;;
átutalás;2025.07.22;2025.09.24;2025.07.28;2025.07.22;159531.97;10868.03;170400.0;0.0;Sikeres;INV_1622;Platamon;-6;;;
átutalás;2025.07.22;2025.09.24;2025.07.28;2025.07.22;-159531.97;-10868.03;-170400.0;0.0;Sikeres;INV_1623;Platamon;-6;;;
átutalás;2025.07.22;2025.09.24;2025.07.28;2025.08.11;159531.97;10868.03;170400.0;0.0;Sikeres;INV_1624;Platamon;14;;;
átutalás;2025.07.08;2025.08.19;2025.07.11;2025.07.08;160574.8;425.2;161000.0;0.0;Sikeres;INV_1625;Platamon;-3;;;
átutalás;2025.08.21;2025.09.03;2025.08.23;2025.08.22;477025.98;32974.02;510000.0;0.0;Sikeres;INV_1626;Platamon;-1;;;
átutalás;2025.08.06;2025.10.07;2025.08.09;2025.08.07;185859.46;12820.54;198680.0;0.0;Sikeres;INV_1627;Neoi Pori;-2;;;
átutalás;2025.08.28;2025.10.07;2025.09.02;2025.08.29;285006.52;11513.48;296520.0;0.0;Sikeres;INV_1628;Neoi Pori;-4;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.04;102528.4;0.0;102528.4;0.0;Sikeres;INV_1629;Platamon;-3;;;
átutalás;2025.06.02;2025.09.29;2025.06.05;2025.06.10;13967.4;212.6;14180.0;0.0;Sikeres;INV_1630;Platamon;5;;;
átutalás;2025.08.25;2025.09.29;2025.08.28;2025.09.06;33350.0;0.0;33350.0;0.0;Sikeres;INV_1631;Neoi Pori;9;;;
átutalás;2025.06.02;2025.09.29;2025.06.05;2025.06.02;10087.4;212.6;10300.0;0.0;Sikeres;INV_1632;Neoi Pori;-3;;;
átutalás;2025.08.25;2025.09.29;2025.08.28;2025.08.28;23650.0;0.0;23650.0;0.0;Sikeres;INV_1633;Platamon;0;;;
készpénz;2025.06.18;2025.06.18;2025.06.18;2025.06.18;228907.86;15912.14;244820.0;0.0;Sikeres;INV_1634;Neoi Pori;0;;;
átutalás;2025.03.25;2025.07.15;2025.03.28;2025.03.27;268454.41;1275.59;269730.0;0.0;Sikeres;INV_1635;Platamon;-1;;;
átutalás;2025.06.04;2025.07.15;2025.06.08;2025.06.06;175830.0;0.0;175830.0;0.0;Sikeres;INV_1636;Platamon;-2;;;
átutalás;2025.06.20;2025.09.03;2025.06.24;2025.06.23;92949.92;aug.50;99600.0;0.0;Sikeres;INV_1637;Neoi Pori;-1;;;
átutalás;2025.07.21;2025.09.03;2025.07.25;2025.07.21;115275.59;31124.41;146400.0;0.0;Sikeres;INV_1638;Platamon;-4;;;
átutalás;2025.01.17;2025.06.02;2025.01.20;2025.01.17;46614.53;1705.47;48320.0;0.0;Sikeres;INV_1639;Platamon;-3;;;
átutalás;2025.04.08;2025.06.02;2025.04.23;2025.04.09;65048.6;ápr.31;69480.0;0.0;Sikeres;INV_1640;Neoi Pori;-14;;;
átutalás;2025.03.12;2025.08.19;2024.12.02;;-117674.8;-425.2;-118100.0;-118100.0;Sikeres;INV_1641;Neoi Pori;0;;;
átutalás;2025.03.12;2025.03.12;2025.03.15;2025.03.15;7086.62;1913.38;9000.0;0.0;Sikeres;INV_1642;Neoi Pori;0;;;
átutalás;2025.05.28;2025.06.10;2025.05.30;2025.06.02;50000.0;0.0;50000.0;0.0;Sikeres;INV_1643;Platamon;3;;;
átutalás;2025.05.06;2025.08.06;2025.05.09;2025.05.08;111449.63;7910.37;119360.0;0.0;Sikeres;INV_1644;Neoi Pori;-1;;;
átutalás;2025.06.23;2025.08.04;2025.06.26;2025.06.25;167620.91;11419.09;179040.0;0.0;Sikeres;INV_1645;Neoi Pori;-1;;;
átutalás;2025.03.25;2025.10.18;2025.03.28;2025.03.27;441898.01;30421.99;472320.0;0.0;Sikeres;INV_1646;Neoi Pori;-1;;;
átutalás;2025.08.19;2025.10.18;2025.08.11;2025.09.01;660484.82;44995.18;705480.0;0.0;Sikeres;INV_1647;Platamon;21;;;
készpénz;2025.09.01;2025.10.18;2025.09.01;2025.09.01;860.0;0.0;860.0;0.0;Sikeres;INV_1648;Neoi Pori;0;;;
átutalás;2025.09.01;2025.11.18;2025.09.04;2025.09.01;341334.0;0.0;341334.0;0.0;Sikeres;INV_1649;Neoi Pori;-3;;;
készpénz;2025.09.01;2025.10.18;2025.09.01;2025.09.01;-860.0;0.0;-860.0;0.0;Sikeres;INV_1650;Neoi Pori;0;;;
átutalás;2025.09.25;2025.10.18;2025.09.29;2025.09.29;66427.5;0.0;66427.5;0.0;Sikeres;INV_1651;Platamon;0;;;
átutalás;2025.04.08;2025.06.02;2025.04.23;2025.04.09;65048.6;ápr.31;69480.0;0.0;Sikeres;INV_1652;Neoi Pori;-14;;;
átutalás;2025.08.06;2025.10.01;2025.08.22;2025.08.09;161106.77;11293.23;172400.0;0.0;Sikeres;INV_1653;Neoi Pori;-13;;;
átutalás;2025.06.05;2025.07.23;2025.06.14;2025.06.10;187197.28;12752.72;199950.0;0.0;Sikeres;INV_1654;Neoi Pori;-4;;;
átutalás;2025.02.06;2025.10.18;2025.02.09;2025.02.06;881549.11;60690.89;942240.0;0.0;Sikeres;INV_1655;Neoi Pori;-3;;;
átutalás;2025.08.19;2025.10.18;2025.09.11;2025.08.21;1323216.57;90143.43;1413360.0;0.0;Sikeres;INV_1656;Neoi Pori;-21;;;
átutalás;2025.09.08;2025.10.18;2025.09.11;2025.09.09;408678.4;0.0;408678.4;0.0;Sikeres;INV_1657;Platamon;-2;;;
átutalás;2025.09.08;2025.09.08;2025.09.11;2025.09.09;244028.16;0.0;244028.16;0.0;Sikeres;INV_1658;Neoi Pori;-2;;;
átutalás;2025.09.25;2025.10.18;2025.09.29;2025.09.26;69944.25;0.0;69944.25;0.0;Sikeres;INV_1659;Neoi Pori;-3;;;
átutalás;2025.05.05;2025.08.04;2025.05.08;2025.06.10;72819.23;4960.77;77780.0;0.0;Sikeres;INV_1660;Platamon;33;;;
átutalás;2025.06.19;2025.08.04;2025.06.22;2025.06.19;93622.05;6377.95;100000.0;0.0;Sikeres;INV_1661;Neoi Pori;-3;;;
átutalás;2025.04.16;2025.09.08;2025.05.05;2025.05.05;103053.52;7338.48;110392.0;0.0;Sikeres;INV_1662;Neoi Pori;0;;;
átutalás;2025.07.22;2025.09.24;2025.07.28;;155026.96;10561.04;165588.0;-12.0;Sikeres;INV_1663;Neoi Pori;0;;;
átutalás;2025.07.04;2025.08.12;2025.07.07;2025.07.07;208504.61;850.39;209355.0;0.0;Sikeres;INV_1664;Platamon;0;;;
átutalás;2025.02.13;2025.07.29;2025.02.16;2025.02.20;115509.61;850.39;116360.0;0.0;Sikeres;INV_1665;Neoi Pori;4;;;
átutalás;2025.06.18;2025.07.29;2025.06.22;2025.06.21;168540.0;0.0;168540.0;0.0;Sikeres;INV_1666;Platamon;-1;;;
átutalás;2025.01.23;2025.08.22;2025.01.26;2025.01.23;83962.2;aug.37;90000.0;0.0;Sikeres;INV_1667;Platamon;-3;;;
Bankkártya;2025.06.19;2025.08.22;2025.06.19;2025.06.19;195108.35;13291.65;208400.0;0.0;Sikeres;INV_1668;Platamon;0;;;
készpénz;2025.03.20;2025.06.04;2025.03.20;2025.03.20;79970.11;5765.89;85736.0;0.0;Sikeres;INV_1669;Neoi Pori;0;;;
átutalás;2025.04.08;2025.06.04;2025.04.19;2025.04.17;120401.53;8202.47;128604.0;0.0;Sikeres;INV_1670;Neoi Pori;-2;;;
készpénz;2025.07.15;2025.08.04;2025.07.15;2025.07.15;200520.68;13819.32;214340.0;0.0;Sikeres;INV_1671;Platamon;0;;;
átutalás;2025.06.05;2025.07.26;2025.06.15;2025.06.11;130368.7;márc.81;139250.0;0.0;Sikeres;INV_1672;Neoi Pori;-4;;;
Bankkártya;2025.01.31;2025.08.21;2025.01.31;2025.01.31;108937.01;1062.99;110000.0;0.0;Sikeres;INV_1673;Platamon;0;;;
átutalás;2025.06.26;2025.08.12;2025.07.05;2025.06.29;135385.0;0.0;135385.0;0.0;Sikeres;INV_1674;Platamon;-6;;;
átutalás;2025.05.29;2025.06.10;2025.06.01;2025.05.30;50000.0;0.0;50000.0;0.0;Sikeres;INV_1675;Platamon;-2;;;
átutalás;2025.05.30;2025.06.10;2025.06.01;2025.05.30;-50000.0;0.0;-50000.0;0.0;Sikeres;INV_1676;Neoi Pori;-2;;;
átutalás;2025.05.30;2025.06.10;2025.06.02;2025.06.04;50000.0;0.0;50000.0;0.0;Sikeres;INV_1677;Platamon;2;;;
Bankkártya;2025.02.06;2025.06.04;2025.02.06;2025.02.06;30895.28;2104.72;33000.0;0.0;Sikeres;INV_1678;Platamon;0;;;
átutalás;2025.04.09;2025.06.04;2025.04.26;2025.04.09;30895.28;2104.72;33000.0;0.0;Sikeres;INV_1679;Platamon;-17;;;
átutalás;2025.04.09;2025.06.04;2025.04.26;2025.04.09;-30895.28;-2104.72;-33000.0;0.0;Sikeres;INV_1680;Neoi Pori;-17;;;
készpénz;2025.06.11;2025.09.15;2025.06.11;2025.06.11;144474.8;425.2;144900.0;0.0;Sikeres;INV_1681;Platamon;0;;;
átutalás;2025.02.21;2025.03.03;2025.02.24;2025.02.22;65292.99;jan.07;69900.0;0.0;Sikeres;INV_1682;Neoi Pori;-2;;;
átutalás;2025.02.04;2025.04.22;2025.02.07;2025.02.06;109091.33;7908.67;117000.0;0.0;Sikeres;INV_1683;Neoi Pori;-1;;;
átutalás;2025.02.04;2025.04.22;2025.02.07;2025.02.06;160093.7;10906.3;171000.0;0.0;Sikeres;INV_1684;Platamon;-1;;;
Bankkártya;2025.04.17;2025.05.28;2025.04.17;2025.04.17;74748.82;5251.18;80000.0;0.0;Sikeres;INV_1685;Platamon;0;;;
átutalás;2025.02.19;2025.09.02;2025.09.09;2025.02.25;49214.8;425.2;49640.0;0.0;Sikeres;INV_1686;Neoi Pori;-196;;;
átutalás;2025.07.23;2025.09.09;2025.08.02;2025.07.30;71460.0;0.0;71460.0;0.0;Sikeres;INV_1687;Platamon;-3;;;
átutalás;2025.07.21;2025.09.02;2025.07.26;2025.07.28;194310.0;0.0;194310.0;0.0;Sikeres;INV_1688;Neoi Pori;2;;;
átutalás;2025.01.22;2025.06.04;2025.01.25;2025.02.05;34083.97;márc.81;36565.0;0.0;Sikeres;INV_1689;Platamon;11;;;
átutalás;2025.04.09;2025.06.02;2025.04.12;2025.05.06;49942.57;3402.43;53345.0;0.0;Sikeres;INV_1690;Neoi Pori;24;;;
átutalás;2025.03.25;2025.08.05;2025.03.28;2025.03.27;107491.61;850.39;108342.0;0.0;Sikeres;INV_1691;Platamon;-1;;;
átutalás;2025.06.23;2025.08.05;2025.06.29;2025.06.26;162513.0;0.0;162513.0;0.0;Sikeres;INV_1692;Platamon;-3;;;
átutalás;2025.06.02;2025.09.27;2025.06.05;2025.06.02;14454.8;425.2;14880.0;0.0;Sikeres;INV_1693;Neoi Pori;-3;;;
átutalás;2025.08.25;2025.09.27;2025.08.28;2025.08.25;19320.0;0.0;19320.0;0.0;Sikeres;INV_1694;Platamon;-3;;;
átutalás;2025.01.13;2025.06.28;2025.01.16;2025.01.14;80209.61;850.39;81060.0;0.0;Sikeres;INV_1695;Platamon;-2;;;
átutalás;2025.03.14;2025.06.29;2025.03.17;2025.02.06;115590.0;0.0;115590.0;0.0;Sikeres;INV_1696;Neoi Pori;-39;;;
átutalás;2025.01.15;2025.06.29;2025.01.18;2025.01.16;172495.89;nov.54;178350.0;0.0;Sikeres;INV_1697;Neoi Pori;-2;;;
átutalás;2025.03.14;2025.06.29;2025.03.17;2025.03.11;243440.94;16589.06;260030.0;0.0;Sikeres;INV_1698;Platamon;-6;;;
átutalás;2025.03.14;2025.06.29;2025.03.17;2025.03.11;58232.91;szept.67;62200.0;0.0;Sikeres;INV_1699;Platamon;-6;;;
átutalás;2025.05.19;2025.06.29;2025.03.17;;-58232.91;-3967.09;-62200.0;-62200.0;Sikeres;INV_1700;Neoi Pori;0;;;
átutalás;2025.06.06;2025.07.26;2025.06.15;2025.06.10;174609.06;11895.94;186505.0;0.0;Sikeres;INV_1701;Neoi Pori;-5;;;
átutalás;2025.03.19;2025.09.24;2025.03.22;2025.03.26;143957.17;10442.83;154400.0;0.0;Sikeres;INV_1702;Platamon;4;;;
átutalás;2025.08.07;2025.09.24;2025.08.14;2025.08.03;211211.34;14388.66;225600.0;0.0;Sikeres;INV_1703;Neoi Pori;-11;;;
átutalás;2025.06.12;2025.08.22;2025.06.15;2025.06.13;156003.55;11104.45;167108.0;0.0;Sikeres;INV_1704;Platamon;-2;;;
átutalás;2025.07.04;2025.08.22;2025.07.11;2025.07.07;234674.81;15987.19;250662.0;0.0;Sikeres;INV_1705;Platamon;-4;;;
átutalás;2025.03.26;2025.10.03;2025.03.29;2025.03.26;70460.93;júl.59;75420.0;0.0;Sikeres;INV_1706;Neoi Pori;-3;;;
átutalás;2025.08.12;2025.09.03;2025.08.15;2025.07.23;105914.62;7215.38;113130.0;0.0;Sikeres;INV_1707;Neoi Pori;-23;;;
Bankkártya;2025.01.08;2025.08.03;2025.01.08;2025.01.08;131024.2;637.8;131662.0;0.0;Sikeres;INV_1708;Platamon;0;;;
készpénz;2025.05.12;2025.08.03;2025.05.12;2025.05.12;197492.0;0.0;197492.0;0.0;Sikeres;INV_1709;Neoi Pori;0;;;
átutalás;2025.07.16;2025.08.12;2025.07.19;2025.07.18;699149.61;850.39;700000.0;0.0;Sikeres;INV_1710;Neoi Pori;-1;;;
átutalás;2025.01.28;2025.08.13;2025.01.31;2025.01.28;104184.56;7415.44;111600.0;0.0;Sikeres;INV_1711;Platamon;-3;;;
átutalás;2025.01.28;2025.08.13;2025.01.31;2025.01.28;-104184.56;-7415.44;-111600.0;0.0;Sikeres;INV_1712;Neoi Pori;-3;;;
átutalás;2025.01.28;2025.08.13;2025.01.31;2025.01.29;99016.63;7063.37;106080.0;0.0;Sikeres;INV_1713;Neoi Pori;-2;;;
átutalás;2025.05.13;2025.08.13;2025.05.16;2025.05.13;146125.29;9954.71;156080.0;0.0;Sikeres;INV_1714;Neoi Pori;-3;;;
átutalás;2025.10.02;2025.12.15;2025.10.05;;45389.92;aug.10;48800.0;48800.0;Sikeres;INV_1715;Neoi Pori;0;;;
átutalás;2025.02.03;2025.09.16;2025.02.06;2025.02.04;83962.2;aug.37;90000.0;0.0;Sikeres;INV_1716;Neoi Pori;-2;;;
átutalás;2025.07.24;2025.09.06;2025.08.06;2025.08.12;123581.1;szept.18;132000.0;0.0;Sikeres;INV_1717;Platamon;6;;;
átutalás;2025.01.15;2025.08.22;2025.01.18;2025.01.15;168509.82;5170.18;173680.0;0.0;Sikeres;INV_1718;Platamon;-3;;;
átutalás;2025.07.14;2025.08.22;2025.07.17;2025.07.15;241095.5;16424.5;257520.0;0.0;Sikeres;INV_1719;Platamon;-2;;;
átutalás;2025.07.02;2025.09.09;2025.07.05;2025.07.02;85945.61;850.39;86796.0;0.0;Sikeres;INV_1720;Platamon;-3;;;
átutalás;2025.07.23;2025.09.09;2025.08.02;2025.07.25;130194.0;0.0;130194.0;0.0;Sikeres;INV_1721;Neoi Pori;-8;;;
átutalás;2025.03.07;2025.08.27;2025.03.10;2025.03.07;100364.78;7155.22;107520.0;0.0;Sikeres;INV_1722;Platamon;-3;;;
átutalás;2025.07.11;2025.08.27;2025.07.18;2025.07.11;150993.64;10286.36;161280.0;0.0;Sikeres;INV_1723;Neoi Pori;-7;;;
átutalás;2025.02.03;2025.07.22;2025.02.06;2025.02.04;182674.41;1275.59;183950.0;0.0;Sikeres;INV_1724;Neoi Pori;-2;;;
átutalás;2025.05.16;2025.07.22;2025.05.19;2025.05.15;266920.0;0.0;266920.0;0.0;Sikeres;INV_1725;Platamon;-4;;;
átutalás;2025.06.05;2025.07.22;2025.06.15;2025.05.15;266920.0;0.0;266920.0;0.0;Sikeres;INV_1726;Neoi Pori;-31;;;
készpénz;2025.05.07;2025.06.29;2025.05.07;2025.05.07;194939.83;13280.17;208220.0;0.0;Sikeres;INV_1727;Platamon;0;;;
átutalás;2025.02.13;2025.06.29;2025.02.16;2025.02.13;329736.85;22463.15;352200.0;0.0;Sikeres;INV_1728;Neoi Pori;-3;;;
átutalás;2025.03.20;2025.07.15;2025.03.23;2025.03.26;125757.01;1062.99;126820.0;0.0;Sikeres;INV_1729;Platamon;3;;;
átutalás;2025.06.03;2025.07.15;2025.06.08;2025.06.05;182720.0;0.0;182720.0;0.0;Sikeres;INV_1730;Neoi Pori;-3;;;
készpénz;2025.05.15;2025.06.11;2025.05.15;2025.05.15;262967.56;18232.44;281200.0;0.0;Sikeres;INV_1731;Platamon;0;;;
Bankkártya;2025.05.05;2025.09.24;2025.05.05;2025.05.05;79468.34;5731.66;85200.0;0.0;Sikeres;INV_1732;Neoi Pori;0;;;
átutalás;2025.08.07;2025.09.24;2025.08.14;2025.08.14;116840.31;7959.69;124800.0;0.0;Sikeres;INV_1733;Platamon;0;;;
Bankkártya;2025.01.07;2025.09.17;2025.01.07;2025.01.07;38709.53;1290.47;40000.0;0.0;Sikeres;INV_1734;Neoi Pori;0;;;
Bankkártya;2025.07.22;2025.09.17;2025.07.22;2025.07.22;47045.08;3204.92;50250.0;0.0;Sikeres;INV_1735;Neoi Pori;0;;;
átutalás;2025.08.15;2025.09.10;2025.08.18;2025.08.17;168690.15;11809.85;180500.0;0.0;Sikeres;INV_1736;Platamon;-1;;;
átutalás;2025.03.07;2025.09.03;2025.03.10;2025.03.11;470136.38;32663.62;502800.0;0.0;Sikeres;INV_1737;Platamon;1;;;
Bankkártya;2025.02.13;2025.04.22;2025.02.13;2025.02.13;205670.86;14329.14;220000.0;0.0;Sikeres;INV_1738;Neoi Pori;0;;;
átutalás;2025.02.24;2025.09.08;2025.02.27;2025.02.26;224395.27;15604.73;240000.0;0.0;Sikeres;INV_1739;Neoi Pori;-1;;;
átutalás;2025.07.30;2025.08.26;2025.08.02;2025.08.05;160574.8;425.2;161000.0;0.0;Sikeres;INV_1740;Platamon;3;;;
Bankkártya;2025.01.08;2025.08.30;2025.01.08;2025.01.08;109362.2;637.8;110000.0;0.0;Sikeres;INV_1741;Platamon;0;;;
átutalás;2025.07.18;2025.08.29;2025.07.21;2025.07.19;159950.0;0.0;159950.0;0.0;Sikeres;INV_1742;Platamon;-2;;;
átutalás;2025.01.17;2025.10.18;2025.01.20;2025.01.21;458896.11;13423.89;472320.0;0.0;Sikeres;INV_1743;Neoi Pori;1;;;
átutalás;2025.08.19;2025.10.18;2025.09.11;2025.09.09;702614.74;47865.26;750480.0;0.0;Sikeres;INV_1744;Platamon;-2;;;
átutalás;2025.09.08;2025.10.18;2025.09.11;2025.09.09;326353.28;0.0;326353.28;0.0;Sikeres;INV_1745;Platamon;-2;;;
átutalás;2025.09.24;2025.10.18;2025.01.20;;-458896.11;-13423.89;-472320.0;-472320.0;Sikeres;INV_1746;Platamon;0;;;
átutalás;2025.09.24;2025.10.18;2025.09.11;;-702614.74;-47865.26;-750480.0;-750480.0;Sikeres;INV_1747;Neoi Pori;0;;;
átutalás;2025.09.24;2025.10.18;2025.09.11;;-326353.28;0.0;-326353.28;-326353.28;Sikeres;INV_1748;Neoi Pori;0;;;
átutalás;2025.03.12;2025.04.22;2025.03.15;2025.03.10;122457.64;8342.36;130800.0;0.0;Sikeres;INV_1749;Neoi Pori;-5;;;
átutalás;2025.02.11;2025.08.06;2025.02.14;2025.02.13;242148.95;17291.05;259440.0;0.0;Sikeres;INV_1750;Platamon;-1;;;
átutalás;2025.08.11;2025.09.03;2025.08.14;2025.08.12;168222.04;11777.96;180000.0;0.0;Sikeres;INV_1751;Neoi Pori;-2;;;
átutalás;2025.04.11;2025.08.30;2025.04.14;2025.04.11;126389.76;8610.24;135000.0;0.0;Sikeres;INV_1752;Neoi Pori;-3;;;
átutalás;2025.06.24;2025.08.30;2025.06.27;2025.07.27;168894.17;11505.83;180400.0;0.0;Sikeres;INV_1753;Platamon;30;;;
átutalás;2025.07.01;2025.08.30;2025.07.04;2025.07.03;59131.69;4028.31;63160.0;0.0;Sikeres;INV_1754;Neoi Pori;-1;;;
átutalás;2025.01.24;2025.10.07;2025.01.27;2025.01.27;371718.93;25641.07;397360.0;0.0;Sikeres;INV_1755;Platamon;0;;;
átutalás;2025.08.27;2025.10.07;2025.09.02;2025.08.31;570013.04;23026.96;593040.0;0.0;Sikeres;INV_1756;Neoi Pori;-2;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.05;102528.4;0.0;102528.4;0.0;Sikeres;INV_1757;Neoi Pori;-2;;;
átutalás;2025.09.04;2025.10.07;2025.09.07;2025.09.05;102528.4;0.0;102528.4;0.0;Sikeres;INV_1758;Neoi Pori;-2;;;
átutalás;2025.03.17;2025.06.10;2025.03.20;2025.03.19;314574.8;425.2;315000.0;0.0;Sikeres;INV_1759;Platamon;-1;;;
készpénz;2025.01.14;2025.07.14;2025.01.14;2025.01.14;283958.29;8641.71;292600.0;0.0;Sikeres;INV_1760;Neoi Pori;0;;;
átutalás;2025.05.06;2025.09.17;2025.05.09;2025.05.06;64488.82;4711.18;69200.0;0.0;Sikeres;INV_1761;Neoi Pori;-3;;;
átutalás;2025.07.15;2025.09.23;2025.07.18;2025.07.16;27854.8;425.2;28280.0;0.0;Sikeres;INV_1762;Platamon;-2;;;
átutalás;2025.07.25;2025.09.17;2025.05.09;;-64488.82;-4711.18;-69200.0;-69200.0;Sikeres;INV_1763;Neoi Pori;0;;;
